hsa:100133053	CXorf51A
hsa:100133053	CXorf51B
hsa:100133093	bA301J7.4
hsa:100133093	FAM25A
hsa:100133093	FAM25B
hsa:100133093	FAM25C
hsa:100133093	FAM25G
hsa:100133204	C9orf147
hsa:100133220	GOLGA6L3
hsa:100133251	PRR23D1
hsa:100133251	PRR23D2
hsa:100133267	DEFB130B
hsa:100133941	CD24
hsa:100133941	CD24A
hsa:100134444	KCNJ18
hsa:100134444	KIR2.6
hsa:100134444	TTPP2
hsa:100134934	C17orf106
hsa:100134934	TEN1
hsa:100134938	UPK3BL
hsa:100134938	UPK3BL1
hsa:100134938	UPLP
hsa:100137047	JMJD7
hsa:100137049	cPLA2-beta
hsa:100137049	HsT16992
hsa:100137049	PLA2G4B
hsa:10014	HD5
hsa:10014	HDAC5
hsa:10014	NY-CO-9
hsa:100141515	C17orf99
hsa:100141515	IL-40
hsa:100141515	UNQ464
hsa:100142659	CTAGE4
hsa:100142659	CTAGE8
hsa:100144748	CWS4
hsa:100144748	KILLIN
hsa:100144748	KLLN
hsa:100147744	RNU7
hsa:100147744	RNU7-1
hsa:100147744	U7.1
hsa:10015	AIP1
hsa:10015	ALIX
hsa:10015	DRIP4
hsa:10015	HP95
hsa:10015	PDCD6IP
hsa:100151643	KAP20.4
hsa:100151643	KRTAP20-4
hsa:100151683	MOPD1
hsa:100151683	RFMN
hsa:100151683	RNU4ATAC
hsa:100151683	RNU4ATAC1
hsa:100151683	TALS
hsa:100151683	U4ATAC
hsa:100151684	RNU6ATAC
hsa:100151684	RNU6ATAC1
hsa:100151684	U6ATAC
hsa:100158262	SCARNA9L
hsa:10016	ALG2
hsa:10016	ALG-2
hsa:10016	PDCD6
hsa:10016	PEF1B
hsa:100169751	RN5S1
hsa:100169751	RNA5S1
hsa:100169753	RN5S2
hsa:100169753	RNA5S2
hsa:100169754	RN5S3
hsa:100169754	RNA5S3
hsa:100169755	RN5S4
hsa:100169755	RNA5S4
hsa:100169756	RN5S5
hsa:100169756	RNA5S5
hsa:100169757	RN5S6
hsa:100169757	RNA5S6
hsa:100169758	RN5S7
hsa:100169758	RNA5S7
hsa:100169759	RN5S8
hsa:100169759	RNA5S8
hsa:100169760	RN5S9
hsa:100169760	RNA5S9
hsa:100169761	RN5S10
hsa:100169761	RNA5S10
hsa:100169762	RN5S11
hsa:100169762	RNA5S11
hsa:100169763	RN5S12
hsa:100169763	RNA5S12
hsa:100169764	RN5S13
hsa:100169764	RNA5S13
hsa:100169765	RN5S14
hsa:100169765	RNA5S14
hsa:100169766	RN5S15
hsa:100169766	RNA5S15
hsa:100169767	RN5S16
hsa:100169767	RNA5S16
hsa:100169768	RN5S17
hsa:100169768	RNA5S17
hsa:100169851	HEL-127
hsa:100169851	PATE3
hsa:100169851	PATE-DJ
hsa:100169890	APEG3
hsa:100169890	NCRNA00155
hsa:100169890	PEG3AS
hsa:100169890	PEG3-AS
hsa:100169890	PEG3-AS1
hsa:100169951	SNAR-A3
hsa:100169952	SNAR-A5
hsa:100169953	SNAR-A7
hsa:100169954	SNAR-A11
hsa:100169955	SNAR-A9
hsa:100169956	SNAR-A4
hsa:100169957	SNAR-A6
hsa:100169958	SNAR-A8
hsa:100169959	SNAR-A13
hsa:10017	BCL2L10
hsa:10017	bcl2-L-10
hsa:10017	BCL-B
hsa:10017	Boo
hsa:10017	Diva
